"grant_id","year","oecd_short","is_ds","duration_years"
"NNF23OC0085060",2023,"Health",FALSE,3.99726214921287
"NNF23OC0085064",2023,"Natural Sciences",FALSE,4.49555099247091
"NNF23OC0085102",2023,"Health",TRUE,2.99520876112252
"NNF23OC0085106",2023,"Health",FALSE,3.99452429842574
"NNF23OC0085144",2023,"Natural Sciences",FALSE,2.99520876112252
"NNF23OC0085169",2023,"Engineering & Tech",FALSE,2.99794661190965
"NNF23OC0085179",2023,"Health",FALSE,3.99726214921287
"NNF23OC0085181",2023,"Health",FALSE,2.99520876112252
"NNF23OC0085224",2023,"Health",FALSE,4
"NNF23OC0085233",2023,"Natural Sciences",FALSE,2.49965776865161
"NNF23OC0085257",2023,"Health",FALSE,2.99520876112252
"NNF23OC0085268",2023,"Agriculture & Vet",TRUE,2.99794661190965
"NNF23OC0085276",2023,"Health",FALSE,2.99520876112252
"NNF23OC0085289",2023,"Agriculture & Vet",FALSE,2.99520876112252
"NNF23OC0085342",2023,"Natural Sciences",FALSE,2.99520876112252
"NNF23OC0085356",2023,"Natural Sciences",TRUE,4.99657768651609
"NNF23OC0085359",2023,"Health",FALSE,2.57905544147844
"NNF23OC0085372",2023,"Health",FALSE,3.99726214921287
"NNF23OC0085401",2023,"Natural Sciences",FALSE,3.41409993155373
"NNF23OC0085406",2023,"Social Sciences",FALSE,2.99794661190965
"NNF23OC0085412",2023,"Agriculture & Vet",TRUE,3.49623545516769
"NNF23OC0085430",2023,"Health",TRUE,2.99520876112252
"NNF23OC0085436",2023,"Agriculture & Vet",FALSE,2.99520876112252
"NNF23OC0085447",2023,"Health",FALSE,3.99726214921287
"NNF23OC0085457",2023,"Health",FALSE,2.99520876112252
"NNF23OC0085478",2023,"Health",FALSE,4.99657768651609
"NNF23OC0085493",2023,"Social Sciences",FALSE,4.99657768651609
"NNF23OC0085517",2023,"Natural Sciences",TRUE,4.99657768651609
"NNF23OC0085527",2023,"Social Sciences",FALSE,4.83230663928816
"NNF23OC0085585",2023,"Natural Sciences",FALSE,3.91238877481177
"NNF23OC0085594",2023,"Health",FALSE,2.99794661190965
"NNF23OC0085607",2023,"Health",FALSE,3.99726214921287
"NNF23OC0085612",2023,"Health",FALSE,2.99520876112252
"NNF23OC0085616",2023,"Social Sciences",FALSE,1.74948665297741
"NNF23OC0085634",2023,"Natural Sciences",FALSE,1.99863107460643
"NNF23OC0085640",2023,"Natural Sciences",FALSE,2.99520876112252
"NNF23OC0085658",2023,"Health",FALSE,3.99726214921287
"NNF23OC0085659",2023,"Health",FALSE,2.99520876112252
"NNF23OC0085664",2023,"Health",TRUE,2.99520876112252
"NNF23OC0085666",2023,"Health",FALSE,2.99520876112252
"NNF23OC0085679",2023,"Social Sciences",FALSE,5.99863107460643
"NNF23OC0085682",2023,"Natural Sciences",FALSE,3.99452429842574
"NNF23OC0085692",2023,"Health",FALSE,2.99520876112252
"NNF23OC0085704",2023,"Health",FALSE,2.99794661190965
"NNF23OC0085722",2023,"Natural Sciences",FALSE,2.99520876112252
"NNF23OC0085724",2023,"Health",FALSE,0.999315537303217
"NNF23OC0085729",2023,"Health",FALSE,4.49555099247091
"NNF23OC0085735",2023,"Engineering & Tech",FALSE,2.99520876112252
"NNF23OC0085768",2023,"Health",FALSE,2.99520876112252
"NNF23OC0085790",2023,"Natural Sciences",TRUE,4.99931553730322
"NNF23OC0085793",2023,"Health",FALSE,2.99520876112252
"NNF23OC0085810",2023,"Health",FALSE,1.99863107460643
"NNF23OC0085821",2023,"Health",FALSE,2.99520876112252
"NNF23OC0085823",2023,"Health",FALSE,3.3264887063655
"NNF23OC0085830",2023,"Natural Sciences",FALSE,1.9958932238193
"NNF23OC0085832",2023,"Social Sciences",FALSE,1.47843942505133
"NNF23OC0085855",2023,"Health",FALSE,2.66392881587953
"NNF23OC0085860",2023,"Health",FALSE,2.99794661190965
"NNF23OC0085864",2023,"Health",FALSE,2.99794661190965
"NNF23OC0085899",2023,"Natural Sciences",FALSE,2.99520876112252
"NNF23OC0085907",2023,"Natural Sciences",FALSE,5.49486652977413
"NNF23OC0085912",2023,"Social Sciences",FALSE,1.24572210814511
"NNF23OC0085916",2023,"Health",FALSE,4.04654346338125
"NNF23OC0085919",2023,"Agriculture & Vet",TRUE,3.99726214921287
"NNF23OC0085926",2023,"Health",FALSE,4.24914442162902
"NNF23OC0085927",2023,"Health",FALSE,3.24435318275154
"NNF23OC0085941",2023,"Natural Sciences",FALSE,4.99931553730322
"NNF23OC0085942",2023,"Social Sciences",FALSE,2.99794661190965
"NNF23OC0085954",2023,"Natural Sciences",TRUE,4.99657768651609
"NNF23OC0085960",2023,"Agriculture & Vet",FALSE,2.99794661190965
"NNF23OC0085964",2023,"Health",FALSE,5.08145106091718
"NNF23OC0085973",2023,"Health",FALSE,2.99794661190965
"NNF23OC0085981",2023,"Health",FALSE,3.74537987679671
"NNF23OC0085985",2023,"Social Sciences",FALSE,1.99863107460643
"NNF23OC0086015",2023,"Health",FALSE,1.99863107460643
"NNF23OC0086029",2023,"Engineering & Tech",FALSE,2.99520876112252
"NNF23OC0086032",2023,"Agriculture & Vet",FALSE,2.99520876112252
"NNF23OC0086059",2023,"Agriculture & Vet",FALSE,2.99520876112252
"NNF23OC0086060",2023,"Health",FALSE,2.49691991786448
"NNF23OC0086062",2023,"Health",FALSE,2.99520876112252
"NNF23OC0086065",2023,"Social Sciences",FALSE,1.99863107460643
"NNF23OC0086066",2023,"Natural Sciences",FALSE,2.99794661190965
"NNF23OC0086079",2023,"Social Sciences",FALSE,2.49418206707734
"NNF23OC0086081",2023,"Health",FALSE,2.99520876112252
"NNF23OC0086088",2023,"Health",FALSE,2.99794661190965
"NNF23OC0086093",2023,"Engineering & Tech",FALSE,2.99520876112252
"NNF23OC0086103",2023,"Natural Sciences",FALSE,2.99794661190965
"NNF23OC0086106",2023,"Health",FALSE,2.99794661190965
"NNF23OC0086111",2023,"Health",FALSE,3.57837097878166
"NNF23OC0086115",2023,"Health",FALSE,2.99794661190965
"NNF23OC0086124",2023,"Social Sciences",FALSE,2.99794661190965
"NNF23OC0086127",2023,"Natural Sciences",FALSE,2.99520876112252
"NNF23OC0086158",2023,"Agriculture & Vet",FALSE,2.99794661190965
"NNF23OC0086187",2023,"Health",FALSE,3.33196440793977
"NNF23OC0086204",2023,"Health",FALSE,3.99726214921287
"NNF23OC0086205",2023,"Agriculture & Vet",TRUE,3.41409993155373
"NNF23OC0086218",2023,"Health",FALSE,3.89869952087611
"NNF23OC0086220",2023,"Health",FALSE,2.99794661190965
"NNF23OC0086225",2023,"Health",FALSE,3.99726214921287
"NNF23OC0086230",2023,"Agriculture & Vet",FALSE,3.66598220396988
"NNF23OC0086233",2023,"Engineering & Tech",FALSE,2.99520876112252
"NNF23OC0086236",2023,"Natural Sciences",FALSE,2.99794661190965
"NNF23OC0086251",2023,"Agriculture & Vet",FALSE,2.99520876112252
"NNF23OC0086264",2023,"Health",FALSE,2.24503764544832
"NNF23OC0086322",2023,"Health",FALSE,2.99794661190965
"NNF23OC0086341",2023,"Agriculture & Vet",FALSE,2.99794661190965
"NNF23OC0086346",2023,"Agriculture & Vet",FALSE,0.832306639288159
"NNF23OC0086369",2023,"Health",FALSE,2.99520876112252
"NNF23OC0086403",2023,"Engineering & Tech",FALSE,2.99247091033539
"NNF23OC0086406",2023,"Agriculture & Vet",FALSE,1.08418891170431
"NNF23OC0086413",2023,"Natural Sciences",FALSE,2.99520876112252
"NNF23OC0086414",2023,"Natural Sciences",FALSE,1.99863107460643
"NNF23OC0086419",2023,"Health",FALSE,2.99520876112252
"NNF23OC0086420",2023,"Health",FALSE,1.9958932238193
"NNF23OC0086433",2023,"Health",FALSE,2.99794661190965
"NNF23OC0086434",2023,"Health",FALSE,2.99520876112252
"NNF23OC0086443",2023,"Health",FALSE,2.99794661190965
"NNF23OC0086449",2023,"Social Sciences",FALSE,2.66392881587953
"NNF23OC0086457",2023,"Social Sciences",FALSE,2.99794661190965
"NNF23OC0086458",2023,"Agriculture & Vet",FALSE,2.99794661190965
"NNF23OC0086472",2023,"Engineering & Tech",FALSE,2.99520876112252
"NNF23OC0086473",2023,"Health",FALSE,2.99794661190965
"NNF23OC0086482",2023,"Health",FALSE,2.99520876112252
"NNF23OC0086515",2023,"Health",FALSE,2.99520876112252
"NNF23OC0086516",2023,"Agriculture & Vet",FALSE,2.99794661190965
"NNF23OC0086520",2023,"Engineering & Tech",FALSE,4.24640657084189
"NNF23OC0086551",2023,"Health",FALSE,3.58110882956879
"NNF23OC0086557",2023,"Social Sciences",FALSE,1.99863107460643
"NNF23OC0086586",2023,"Social Sciences",FALSE,2.99794661190965
"NNF23OC0086588",2023,"Health",FALSE,2.99794661190965
"NNF23OC0086595",2023,"Health",FALSE,2.99520876112252
"NNF23OC0086599",2023,"Engineering & Tech",FALSE,5.57973990417522
"NNF23OC0086610",2023,"Health",FALSE,4.99931553730322
"NNF23OC0086620",2023,"Social Sciences",FALSE,2.99794661190965
"NNF23OC0086639",2023,"Natural Sciences",FALSE,4.6652977412731
"NNF23OC0086670",2023,"Natural Sciences",FALSE,3.99726214921287
"NNF23OC0086671",2023,"Health",FALSE,5.99863107460643
"NNF23OC0086674",2023,"Social Sciences",FALSE,2.99794661190965
"NNF23OC0086685",2023,"Social Sciences",FALSE,2.83367556468172
"NNF23OC0086690",2023,"Social Sciences",FALSE,1.4072553045859
"NNF23OC0086698",2023,"Social Sciences",FALSE,1.99863107460643
"NNF23OC0086701",2023,"Social Sciences",FALSE,3.15400410677618
"NNF23OC0086710",2023,"Social Sciences",FALSE,1.08418891170431
"NNF23OC0086712",2023,"Natural Sciences",FALSE,2.99520876112252
"NNF23OC0086721",2023,"Social Sciences",FALSE,0.999315537303217
"NNF23OC0086722",2023,"Natural Sciences",FALSE,3.32922655715264
"NNF23OC0086728",2023,"Health",FALSE,1.58247775496235
"NNF23OC0086730",2023,"Natural Sciences",FALSE,4.08213552361396
"NNF23OC0086732",2023,"Health",FALSE,2.00136892539357
"NNF23OC0086761",2023,"Health",FALSE,2.99794661190965
"NNF23OC0086786",2023,"Social Sciences",FALSE,3.49349760438056
"NNF23OC0086796",2023,"Social Sciences",FALSE,0.774811772758385
"NNF23OC0086800",2023,"Health",FALSE,2.66392881587953
"NNF23OC0086815",2023,"Natural Sciences",TRUE,2.99794661190965
"NNF23OC0086816",2023,"Engineering & Tech",FALSE,2.99794661190965
"NNF23OC0086828",2023,"Social Sciences",FALSE,0.665297741273101
"NNF23OC0086831",2023,"Health",FALSE,2.99520876112252
"NNF23OC0086843",2023,"Social Sciences",FALSE,0.331279945242984
"NNF23OC0086848",2023,"Social Sciences",FALSE,5.99863107460643
"NNF23OC0086884",2023,"Social Sciences",FALSE,2.99794661190965
"NNF23OC0086891",2023,"Natural Sciences",FALSE,2.99520876112252
"NNF23OC0086893",2023,"Social Sciences",FALSE,1.99863107460643
"NNF23OC0086902",2023,"Natural Sciences",FALSE,2.99520876112252
"NNF23OC0086946",2023,"Social Sciences",FALSE,0.9637234770705
"NNF23OC0086979",2023,"Health",FALSE,2.99520876112252
"NNF23OC0086984",2023,"Natural Sciences",FALSE,2.99520876112252
"NNF23OC0087010",2023,"Health",FALSE,2.99794661190965
"NNF23OC0087014",2023,"Health",FALSE,1.9958932238193
"NNF23OC0087077",2023,"Health",TRUE,2.99794661190965
"NNF23OC0087090",2023,"Natural Sciences",FALSE,2.99520876112252
"NNF23OC0087091",2023,"Health",FALSE,2.99520876112252
"NNF23OC0087092",2023,"Health",FALSE,0.97741273100616
"NNF23OC0087093",2023,"Natural Sciences",FALSE,2.99794661190965
"NNF23OC0087095",2023,"Health",FALSE,2.99794661190965
"NNF23OC0087102",2023,"Natural Sciences",TRUE,2.99520876112252
"NNF23OC0087108",2023,"Health",FALSE,1.20465434633812
"NNF23OC0087181",2023,"Health",FALSE,0.914442162902122
"NNF23OC0087210",2023,"Health",FALSE,1.49486652977413
"NNF23OC0087215",2023,"Health",FALSE,1.99863107460643
"NNF23OC0087223",2023,"Health",FALSE,1.99863107460643
"NNF23OC0087224",2023,"Health",FALSE,2.99794661190965
"NNF23OC0087229",2023,"Natural Sciences",FALSE,3.99726214921287
"NNF23OC0087232",2023,"Health",FALSE,3.49349760438056
"NNF23OC0087234",2023,"Health",FALSE,2.99794661190965
"NNF23OC0087238",2023,"Health",FALSE,1.66187542778919
"NNF23OC0087269",2023,"Health",FALSE,4.99931553730322
"NNF23OC0087330",2023,"Health",FALSE,2.99794661190965
"NNF23OC0087338",2023,"Health",FALSE,3.08281998631075
"NNF23OC0087360",2023,"Health",FALSE,1.9958932238193
"NNF23OC0087363",2023,"Health",FALSE,0.999315537303217
"NNF23OC0087454",2023,"Health",FALSE,0.914442162902122
"NNF23OC0087478",2023,"Engineering & Tech",FALSE,4.49281314168378
"NNF23OC0087487",2023,"Natural Sciences",TRUE,0.0054757015742642
"NNF23OC0087494",2023,"Agriculture & Vet",FALSE,0.747433264887064
"NNF23OC0087498",2023,"Health",FALSE,0.736481861738535
"NNF23OC0087524",2023,"Engineering & Tech",TRUE,3.99726214921287
"NNF23OC0087529",2023,"Health",FALSE,0.835044490075291
"NNF23OC0087537",2023,"Health",TRUE,0.999315537303217
"NNF23OC0087550",2023,"Natural Sciences",FALSE,0.744695414099932
"NNF23OC0087585",2023,"Agriculture & Vet",FALSE,0.0766598220396988
"NNF23OC0087591",2023,"Health",FALSE,0.936344969199179
"NNF23OC0087612",2023,"Agriculture & Vet",TRUE,3.99726214921287
"NNF23OC0087614",2023,"Health",FALSE,0.336755646817248
"NNF23OC0087616",2023,"Health",FALSE,3.99726214921287
"NNF23OC0087627",2023,"Engineering & Tech",FALSE,0.996577686516085
"NNF23OC0087637",2023,"Natural Sciences",TRUE,0.914442162902122
"NNF23OC0087657",2023,"Humanities",FALSE,0.804928131416838
"NNF23OC0087668",2023,"Health",FALSE,0.427104722792608
"NNF23OC0087689",2023,"Health",FALSE,0.750171115674196
"NNF23OC0087739",2023,"Natural Sciences",TRUE,0.835044490075291
"NNF23SA0083952",2023,"Health",FALSE,1.08145106091718
"NNF23SA0083953",2023,"Health",FALSE,0.58590006844627
"NNF23SA0083954",2023,"Health",FALSE,1.9958932238193
"NNF23SA0083955",2023,"Health",FALSE,0.58590006844627
"NNF23SA0083996",2023,"Social Sciences",FALSE,4.66803559206023
"NNF23SA0084014",2023,"Engineering & Tech",FALSE,1.6974674880219
"NNF23SA0084015",2023,"Health",FALSE,1.6974674880219
"NNF23SA0084064",2023,"Engineering & Tech",FALSE,0.999315537303217
"NNF23SA0084065",2023,"Engineering & Tech",FALSE,0.999315537303217
"NNF23SA0084094",2023,"Health",FALSE,4.50102669404517
"NNF23SA0084103",2023,"Health",FALSE,4.99931553730322
"NNF23SA0084139",2023,"Health",FALSE,0.999315537303217
"NNF23SA0084140",2023,"Agriculture & Vet",FALSE,1.41820670773443
"NNF23SA0084164",2023,"Health",FALSE,0.668035592060233
"NNF23SA0084231",2023,"Social Sciences",FALSE,6.75154004106776
"NNF23SA0084502",2023,"Agriculture & Vet",FALSE,1.58521560574949
"NNF23SA0084504",2023,"Health",FALSE,3.33196440793977
"NNF23SA0084677",2023,"Health",FALSE,5.08418891170431
"NNF23SA0085049",2023,"Social Sciences",FALSE,4.99931553730322
"NNF23SA0085453",2023,"Health",FALSE,0.999315537303217
"NNF23SA0085752",2023,"Health",FALSE,0.501026694045175
"NNF23SA0085753",2023,"Health",FALSE,0.501026694045175
"NNF23SA0085754",2023,"Health",FALSE,0.501026694045175
"NNF23SA0085755",2023,"Health",FALSE,0.501026694045175
"NNF23SA0085758",2023,"Health",FALSE,0.501026694045175
"NNF23SA0085765",2023,"Health",FALSE,0.501026694045175
"NNF23SA0086091",2023,"Other",FALSE,2.99794661190965
"NNF23SA0086122",2023,"Agriculture & Vet",FALSE,4.99931553730322
"NNF23SA0086129",2023,"Health",FALSE,1.9958932238193
"NNF23SA0086470",2023,"Health",FALSE,6.99794661190965
"NNF23SA0086872",2023,"Agriculture & Vet",FALSE,1.99863107460643
"NNF23SA0087056",2023,"Health",FALSE,5.00205338809035
"NNF23SA0087072",2023,"Health",FALSE,0.249144421629021
"NNF23SA0087075",2023,"Health",FALSE,0.331279945242984
"NNF23SA0087194",2023,"Agriculture & Vet",FALSE,2.99794661190965
"NNF23SA0087252",2023,"Health",FALSE,2.49418206707734
"NNF23SA0087322",2023,"Social Sciences",FALSE,2.99794661190965
"NNF23SA0087324",2023,"Social Sciences",FALSE,4.99931553730322
"NNF23SA0087356",2023,"Agriculture & Vet",FALSE,2.2861054072553
"NNF23SA0087387",2023,"Health",FALSE,2.99794661190965
"NNF23SA0087411",2023,"Health",FALSE,1.9958932238193
"NNF23SA0087412",2023,"Health",FALSE,1.99863107460643
"NNF23SA0087414",2023,"Health",FALSE,4
"NNF23SA0087432",2023,"Health",FALSE,5.41820670773443
"NNF23SA0087433",2023,"Health",FALSE,4.99657768651609
"NNF23SA0087434",2023,"Health",FALSE,4.99657768651609
"NNF23SA0087435",2023,"Health",FALSE,4.99931553730322
"NNF23SA0087469",2023,"Health",FALSE,1.49486652977413
"NNF23SA0087576",2023,"Agriculture & Vet",FALSE,3.16495550992471
"NNF23SA0087833",2023,"Social Sciences",FALSE,2.49418206707734
"NNF23SA0087840",2023,"Health",FALSE,1.96030116358658
"NNF23SA0087841",2023,"Health",FALSE,1.96030116358658
"NNF23SA0087866",2023,"Health",FALSE,3.99726214921287
"NNF23SA0087869",2023,"Health",FALSE,5.9958932238193
"NNF23SA0087950",2023,"Social Sciences",FALSE,1.99863107460643
"NNF23SA0088060",2023,"Health",FALSE,2.99520876112252
"NNF23SA0088063",2023,"Health",FALSE,1.9958932238193
"NNF23SA0088069",2023,"Health",FALSE,2.99520876112252
"NNF23SA0088070",2023,"Health",FALSE,1.9958932238193
"NNF23SA0088230",2023,"Agriculture & Vet",FALSE,2.24777549623546
"NNF23SA0088394",2023,"Health",FALSE,6.99520876112252
"NNF23SA0088433",2023,"Engineering & Tech",FALSE,5.9958932238193
"NNF23SA0088436",2023,"Social Sciences",FALSE,1.9958932238193
"NNF23SA0088461",2023,"Social Sciences",FALSE,5.9958932238193
"NNF23SA0088538",2023,"Social Sciences",FALSE,2.99794661190965
"NNF23SA0088557",2023,"Health",FALSE,4.99931553730322
"NNF23SA0088609",2023,"Social Sciences",FALSE,0.999315537303217
"NNF23SA0088616",2023,"Engineering & Tech",FALSE,2.99520876112252
"NNF23SA0088977",2023,"Health",FALSE,10.4969199178645
"NNF24SA0088467",2023,"Social Sciences",FALSE,3.99726214921287
"NNF21OC0062473",2022,"Health",FALSE,4.99657768651609
"NNF21OC0063359",2022,"Health",FALSE,3.99726214921287
"NNF21OC0067282",2022,"Agriculture & Vet",FALSE,4.99657768651609
"NNF21OC0071392",2022,"Engineering & Tech",FALSE,4.32580424366872
"NNF21OC0072281",2022,"Health",FALSE,0.996577686516085
"NNF21OC0072586",2022,"Agriculture & Vet",FALSE,2.54893908281999
"NNF21OC0072595",2022,"Health",FALSE,0.996577686516085
"NNF21OC0072611",2022,"Health",FALSE,0.996577686516085
"NNF21OC0072718",2022,"Health",FALSE,0.996577686516085
"NNF21OC0072883",2022,"Engineering & Tech",FALSE,0.996577686516085
"NNF21OC0072895",2022,"Other",FALSE,0.996577686516085
"NNF21OC0072902",2022,"Social Sciences",FALSE,0.996577686516085
"NNF21OC0072912",2022,"Health",FALSE,0.996577686516085
"NNF21OC0072930",2022,"Health",FALSE,0.996577686516085
"NNF21OC0072941",2022,"Health",FALSE,0.996577686516085
"NNF21OC0072947",2022,"Humanities",FALSE,0.996577686516085
"NNF21OC0072971",2022,"Health",FALSE,0.996577686516085
"NNF21OC0072984",2022,"Health",FALSE,0.996577686516085
"NNF21OC0072992",2022,"Humanities",FALSE,0.996577686516085
"NNF21SA0073881",2022,"Health",FALSE,2.49691991786448
"NNF21SA0076709",2022,"Health",FALSE,2.99794661190965
"NNF21SA0077662",2022,"Health",FALSE,0.996577686516085
"NNF22OC0070845",2022,"Health",FALSE,6.99794661190965
"NNF22OC0071010",2022,"Health",FALSE,6.99794661190965
"NNF22OC0071130",2022,"Health",FALSE,4.99657768651609
"NNF22OC0071498",2022,"Engineering & Tech",TRUE,4.99657768651609
"NNF22OC0071609",2022,"Health",FALSE,6.99794661190965
"NNF22OC0071681",2022,"Health",FALSE,5.99863107460643
"NNF22OC0071701",2022,"Agriculture & Vet",FALSE,6.99794661190965
"NNF22OC0071934",2022,"Natural Sciences",FALSE,6.99794661190965
"NNF22OC0072014",2022,"Health",FALSE,6.99794661190965
"NNF22OC0072415",2022,"Other",TRUE,5.99863107460643
"NNF22OC0072567",2022,"Health",FALSE,7.99726214921287
"NNF22OC0072891",2022,"Natural Sciences",FALSE,5.99863107460643
"NNF22OC0072904",2022,"Health",FALSE,4.99657768651609
"NNF22OC0072911",2022,"Agriculture & Vet",FALSE,5.99863107460643
"NNF22OC0072951",2022,"Health",FALSE,5.24572210814511
"NNF22OC0072961",2022,"Health",FALSE,5.99863107460643
"NNF22OC0073038",2022,"Health",FALSE,4.99657768651609
"NNF22OC0073101",2022,"Health",FALSE,4.99657768651609
"NNF22OC0073176",2022,"Agriculture & Vet",FALSE,4.99657768651609
"NNF22OC0073221",2022,"Engineering & Tech",FALSE,5.66461327857632
"NNF22OC0073260",2022,"Humanities",FALSE,4.07939767282683
"NNF22OC0073440",2022,"Health",FALSE,3.99726214921287
"NNF22OC0073452",2022,"Health",FALSE,4.24914442162902
"NNF22OC0073507",2022,"Health",FALSE,3.99726214921287
"NNF22OC0073552",2022,"Health",FALSE,4.99657768651609
"NNF22OC0073571",2022,"Health",FALSE,4.99657768651609
"NNF22OC0073582",2022,"Health",FALSE,4.99657768651609
"NNF22OC0073684",2022,"Health",FALSE,3.99726214921287
"NNF22OC0073734",2022,"Engineering & Tech",FALSE,6.99794661190965
"NNF22OC0073736",2022,"Health",FALSE,4.99657768651609
"NNF22OC0073746",2022,"Humanities",FALSE,1.99863107460643
"NNF22OC0073778",2022,"Health",FALSE,4.99657768651609
"NNF22OC0073784",2022,"Health",FALSE,4.99657768651609
"NNF22OC0073793",2022,"Health",FALSE,4.99657768651609
"NNF22OC0073817",2022,"Health",FALSE,3.99726214921287
"NNF22OC0073843",2022,"Humanities",FALSE,2.99794661190965
"NNF22OC0073884",2022,"Health",FALSE,4.99657768651609
"NNF22OC0073947",2022,"Health",FALSE,3.99726214921287
"NNF22OC0073963",2022,"Engineering & Tech",FALSE,5.49760438056126
"NNF22OC0073967",2022,"Health",FALSE,3.99726214921287
"NNF22OC0074006",2022,"Health",FALSE,3.99726214921287
"NNF22OC0074060",2022,"Engineering & Tech",FALSE,4.99657768651609
"NNF22OC0074062",2022,"Humanities",FALSE,3.41683778234086
"NNF22OC0074080",2022,"Health",FALSE,4.99657768651609
"NNF22OC0074083",2022,"Health",FALSE,5.3305954825462
"NNF22OC0074110",2022,"Health",FALSE,4.99657768651609
"NNF22OC0074128",2022,"Health",FALSE,4.99657768651609
"NNF22OC0074140",2022,"Health",FALSE,5.08145106091718
"NNF22OC0074176",2022,"Health",FALSE,5.4154688569473
"NNF22OC0074276",2022,"Health",FALSE,4.99657768651609
"NNF22OC0074308",2022,"Health",FALSE,4.99657768651609
"NNF22OC0074334",2022,"Humanities",FALSE,2.99794661190965
"NNF22OC0074351",2022,"Agriculture & Vet",FALSE,4.99657768651609
"NNF22OC0074355",2022,"Health",FALSE,5.99863107460643
"NNF22OC0074363",2022,"Health",FALSE,3.99726214921287
"NNF22OC0074397",2022,"Health",FALSE,4.99931553730322
"NNF22OC0074415",2022,"Health",FALSE,3.99726214921287
"NNF22OC0074439",2022,"Natural Sciences",FALSE,4.99657768651609
"NNF22OC0074481",2022,"Health",FALSE,4.99657768651609
"NNF22OC0074491",2022,"Health",FALSE,4.99657768651609
"NNF22OC0074595",2022,"Health",FALSE,4.99657768651609
"NNF22OC0074613",2022,"Humanities",FALSE,0.996577686516085
"NNF22OC0074616",2022,"Engineering & Tech",FALSE,3.99726214921287
"NNF22OC0074634",2022,"Engineering & Tech",FALSE,4.99657768651609
"NNF22OC0074640",2022,"Engineering & Tech",TRUE,6.99794661190965
"NNF22OC0074648",2022,"Engineering & Tech",FALSE,4.99657768651609
"NNF22OC0074659",2022,"Humanities",FALSE,2.99794661190965
"NNF22OC0074668",2022,"Humanities",FALSE,1.99863107460643
"NNF22OC0074677",2022,"Health",FALSE,4.99657768651609
"NNF22OC0074704",2022,"Health",FALSE,4.99657768651609
"NNF22OC0074714",2022,"Health",FALSE,5.99863107460643
"NNF22OC0074727",2022,"Agriculture & Vet",FALSE,4.99657768651609
"NNF22OC0074737",2022,"Humanities",FALSE,3.66872005475702
"NNF22OC0074748",2022,"Agriculture & Vet",FALSE,4.99657768651609
"NNF22OC0074845",2022,"Humanities",FALSE,2.99794661190965
"NNF22OC0074956",2022,"Health",FALSE,4.99657768651609
"NNF22OC0074995",2022,"Agriculture & Vet",FALSE,4.99657768651609
"NNF22OC0075019",2022,"Health",TRUE,4.74469541409993
"NNF22OC0075033",2022,"Health",FALSE,5.58247775496235
"NNF22OC0075038",2022,"Health",FALSE,4.99657768651609
"NNF22OC0075146",2022,"Health",FALSE,4.99657768651609
"NNF22OC0075180",2022,"Natural Sciences",FALSE,6.99794661190965
"NNF22OC0075193",2022,"Agriculture & Vet",FALSE,4.99657768651609
"NNF22OC0075245",2022,"Health",FALSE,4.99657768651609
"NNF22OC0075258",2022,"Engineering & Tech",FALSE,4.99931553730322
"NNF22OC0075284",2022,"Natural Sciences",TRUE,4.99931553730322
"NNF22OC0075296",2022,"Health",FALSE,4.99657768651609
"NNF22OC0075311",2022,"Humanities",FALSE,2.46680355920602
"NNF22OC0075351",2022,"Humanities",FALSE,0.996577686516085
"NNF22OC0075387",2022,"Natural Sciences",FALSE,4.99657768651609
"NNF22OC0075392",2022,"Humanities",FALSE,3.99726214921287
"NNF22OC0075430",2022,"Humanities",FALSE,2.48049281314168
"NNF22OC0075431",2022,"Humanities",FALSE,1.99863107460643
"NNF22OC0075778",2022,"Other",TRUE,5.3305954825462
"NNF22OC0075787",2022,"Agriculture & Vet",FALSE,5.3305954825462
"NNF22OC0075793",2022,"Agriculture & Vet",TRUE,3.99726214921287
"NNF22OC0075797",2022,"Natural Sciences",FALSE,4.99657768651609
"NNF22OC0075808",2022,"Natural Sciences",FALSE,4.99657768651609
"NNF22OC0075825",2022,"Health",FALSE,3.49349760438056
"NNF22OC0075850",2022,"Health",FALSE,2.16563997262149
"NNF22OC0075851",2022,"Engineering & Tech",FALSE,4.99657768651609
"NNF22OC0075917",2022,"Health",FALSE,1.08145106091718
"NNF22OC0075937",2022,"Engineering & Tech",FALSE,6.99794661190965
"NNF22OC0075951",2022,"Health",TRUE,3.99726214921287
"NNF22OC0075972",2022,"Natural Sciences",FALSE,6.99794661190965
"NNF22OC0075986",2022,"Natural Sciences",FALSE,6.99794661190965
"NNF22OC0076002",2022,"Engineering & Tech",FALSE,4.99657768651609
"NNF22OC0076017",2022,"Natural Sciences",FALSE,6.99794661190965
"NNF22OC0076023",2022,"Health",FALSE,0.996577686516085
"NNF22OC0076039",2022,"Natural Sciences",TRUE,6.99794661190965
"NNF22OC0076055",2022,"Health",FALSE,2.99794661190965
"NNF22OC0076057",2022,"Health",FALSE,0.996577686516085
"NNF22OC0076080",2022,"Health",FALSE,1.66461327857632
"NNF22OC0076144",2022,"Natural Sciences",FALSE,4.99657768651609
"NNF22OC0076184",2022,"Natural Sciences",TRUE,5.91375770020534
"NNF22OC0076269",2022,"Agriculture & Vet",FALSE,0.172484599589322
"NNF22OC0076296",2022,"Health",FALSE,1.49486652977413
